ETCID,mode,railroute,routerun,routeblock,triptime,tripday,daytype,raffle,recommend,workshard,defendmetro,goodvalue,satisfaction,frequency,duration ,ontime,connections,accurateinfo,vehseating,stopclean,busshade,vehroom,vehcomfort,vehclean,homelessness,raceharass,sexharrass,crimesafe,grafitti,enforcement,courtesy,buswifi,delayinfo,payeasy,infoplan,stoplighting,escalator1,elevator1,celltrain,traininfo,escalator2,escalator2,carpark,bikepark,topbus1,topbus2,topbus3,toprail1,toprail2,toprail3,caracc,rideoften,yearsriding,smartphone,paytype,faretype,age,fareother,discount,whatdiscount,latinx,black,white,asianpac,natam,another,anotherwhat,hhsize,english,spanish,chinese,tagalog,korean,armenian,anotherlang,whichlang,engskill,income,gender,whatgender,disabilities,lowvision,blind,deafhard,wheelchair,nowheelchair,mentalcog,disabother,whatdisab,lang_count,LowVision_num,Blindness_num,DeafHoH_num,Mobility_num,MobilityNoChair_num,MentalCognitive_num,OtherDisability_num,MultipleDisabilities,Disability_num,Gender_bis,WeightFactor
100133,R,Gold,,,2,4,1,1,5,5,1,5,3,0,5,5,5,5,5,5,#NULL!,5,5,5,5,5,5,3,5,5,#NULL!,#NULL!,5,5,5,#NULL!,5,5,5,5,5,5,3,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,4,5,,1,4,Y,,,,,,,3,,Y,,,,,,,1,2,2,,1,,,,,,Y,,,1,0,0,0,0,0,1,0,1,6,2.00,95
100135,R,Gold,,,2,4,1,2,3,3,2,4,4,5,5,5,0,5,4,2,#NULL!,3,3,2,2,4,4,3,4,4,#NULL!,#NULL!,0,3,4,#NULL!,3,0,4,5,0,0,3,0,#NULL!,#NULL!,#NULL!,11,10,16,1,5,1,1,1,5,9,work pass,2,#NULL!,,Y,,,,,,3,Y,Y,,,,,,,1,5,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100136,R,Gold,,,2,4,1,1,4,3,3,4,4,4,4,4,4,4,0,3,#NULL!,4,4,3,2,4,4,3,2,3,#NULL!,#NULL!,3,4,4,#NULL!,2,3,4,4,3,3,4,3,#NULL!,#NULL!,#NULL!,11,14,16,1,4,4,1,1,5,4,Fixed fee,2,#NULL!,,,Y,,,,,3,Y,,,,,,,,1,5,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100137,R,Gold,,,2,4,1,1,5,5,4,4,4,5,5,5,5,5,5,1,#NULL!,1,4,1,1,4,4,4,4,3,#NULL!,#NULL!,4,5,5,#NULL!,5,5,2,5,5,5,5,5,#NULL!,#NULL!,#NULL!,8,7,11,2,5,4,2,1,2,4,,2,#NULL!,Y,,,,,,,6,Y,,,,,,,,1,2,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100179,R,Gold,,,2,4,1,1,5,5,5,5,9,5,5,5,4,5,4,5,#NULL!,5,5,4,0,5,5,5,4,5,#NULL!,#NULL!,5,5,5,#NULL!,0,0,5,5,4,5,3,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,3,4,,1,4,,,,,,Y,Not specified,4,Y,,,,,,Y,Not specified,1,5,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100184,R,Gold,,,2,4,1,2,2,3,1,4,3,3,4,4,3,0,0,2,#NULL!,4,2,2,1,1,1,1,3,1,#NULL!,#NULL!,3,3,0,#NULL!,0,0,3,3,2,2,0,0,#NULL!,#NULL!,#NULL!,11,10,14,1,3,3,2,1,5,4,Senior,1,4,Y,,,,,,,2,Y,,,,,,,,1,5,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100192,R,Gold,,,2,4,1,2,5,5,5,5,5,4,4,3,5,4,2,1,#NULL!,3,3,1,1,3,3,3,3,2,#NULL!,#NULL!,3,4,4,#NULL!,5,3,4,5,4,2,2,2,#NULL!,#NULL!,#NULL!,10,7,11,1,4,4,2,1,3,4,,2,#NULL!,,,Y,,,,,6,,,,,,,Y,Not specified,1,3,3,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,3.00,95
100197,R,Gold,,,2,4,1,1,5,5,5,5,5,5,5,5,0,5,4,4,#NULL!,4,4,4,2,4,4,4,5,4,#NULL!,#NULL!,4,5,5,#NULL!,5,5,3,5,0,0,5,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,1,4,,1,9,,,Y,,,,,5,Y,,,,,,,,1,5,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100201,R,Gold,,,2,4,1,2,3,3,3,4,4,3,3,3,3,1,2,3,#NULL!,4,3,2,2,3,3,3,3,2,#NULL!,#NULL!,2,4,3,#NULL!,2,2,4,4,3,3,2,0,#NULL!,#NULL!,#NULL!,14,16,11,1,3,4,1,1,4,5,,1,4,,,Y,,,,,1,Y,,,,,,,,1,9,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100204,R,Gold,,,2,4,1,2,5,5,3,5,5,5,5,5,5,5,5,3,#NULL!,5,5,2,2,4,4,4,4,5,#NULL!,#NULL!,5,4,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,11,12,7,2,5,4,1,1,2,4,,2,#NULL!,Y,,,,,,,3,Y,,,,,,,,1,3,2,,1,Y,,,,,,,,0,1,0,0,0,0,0,0,1,1,2.00,95
100207,R,Gold,,,2,4,1,2,4,9,4,5,4,4,5,4,0,4,2,3,#NULL!,4,4,2,2,4,4,4,3,2,#NULL!,#NULL!,4,5,4,#NULL!,4,4,5,4,0,0,0,3,#NULL!,#NULL!,#NULL!,19,7,11,1,4,4,1,1,5,4,Cash,2,#NULL!,,,Y,,,,,4,Y,,,,,,,,1,5,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100211,R,Gold,,,2,4,1,2,4,4,3,4,4,5,5,5,5,5,3,2,#NULL!,3,4,1,2,3,3,3,4,4,#NULL!,#NULL!,4,4,4,#NULL!,4,4,4,4,3,4,2,2,#NULL!,#NULL!,#NULL!,7,11,10,2,5,1,1,1,1,3,,2,#NULL!,,,,Y,,,,2,Y,,,,,,,,1,9,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100214,R,Gold,,,2,4,1,1,2,5,5,5,2,5,5,5,5,5,1,1,#NULL!,3,1,1,2,2,0,0,3,3,#NULL!,#NULL!,3,0,3,#NULL!,4,5,3,5,3,3,4,4,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,1,5,1,2,1,1,4,,1,3,,,,Y,,,,4,Y,,,,,,,,1,1,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100219,R,Gold,,,2,4,1,2,4,3,4,4,5,5,5,4,4,5,5,3,#NULL!,5,4,3,5,1,1,3,5,3,#NULL!,#NULL!,5,4,5,#NULL!,2,2,4,5,5,0,5,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,4,,1,4,,,Y,,,,,99,Y,,,,,,,,1,9,2,,1,,,,,Y,,,,0,0,0,0,0,1,0,0,1,5,2.00,95
100222,R,Gold,,,2,4,1,1,2,4,2,2,2,4,4,4,4,0,2,1,#NULL!,3,2,1,1,1,1,1,1,2,#NULL!,#NULL!,2,4,3,#NULL!,4,3,2,3,3,3,4,4,#NULL!,#NULL!,#NULL!,12,7,11,1,4,4,1,2,4,3,,2,#NULL!,Y,,,,,,,6,Y,Y,,,,,,,1,3,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100224,R,Gold,,,2,4,1,1,2,2,3,1,2,5,5,5,5,5,5,1,#NULL!,5,2,1,1,1,1,4,5,4,#NULL!,#NULL!,5,5,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,10,11,12,2,5,4,1,1,4,4,,2,#NULL!,,,Y,,,,,4,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100228,R,Gold,,,2,4,1,1,5,5,4,5,5,4,4,4,4,4,5,5,#NULL!,5,4,4,4,4,4,4,3,3,#NULL!,#NULL!,3,5,4,#NULL!,4,4,4,4,0,4,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,1,1,4,4,,1,9,Y,,,,,,,4,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100231,R,Gold,,,2,4,1,1,5,5,3,4,4,4,4,4,1,4,4,5,#NULL!,4,5,4,1,0,0,3,5,4,#NULL!,#NULL!,4,4,4,#NULL!,0,0,4,5,5,5,1,0,#NULL!,#NULL!,#NULL!,11,10,8,1,3,1,1,1,4,3,,2,#NULL!,,,,,,,,2,Y,Y,,,,,,,1,4,2,,1,,,,,,Y,,,1,0,0,0,0,0,1,0,1,6,2.00,95
100235,R,Gold,,,2,4,1,1,5,5,5,5,3,5,5,5,5,5,5,5,#NULL!,5,5,3,2,4,5,2,5,5,#NULL!,#NULL!,5,5,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,11,14,10,2,5,4,1,1,4,3,,2,#NULL!,Y,,,,,,,2,,Y,,,,,,,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100238,R,Gold,,,2,4,1,1,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,5,5,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,2,4,,1,3,Y,,,,,,,3,Y,Y,,,,,,,2,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100243,R,Gold,,,2,4,1,1,3,3,3,3,3,4,2,2,1,2,4,2,#NULL!,5,5,3,1,5,2,2,5,1,#NULL!,#NULL!,2,5,2,#NULL!,0,0,5,5,3,3,0,5,#NULL!,#NULL!,#NULL!,3,11,13,2,5,3,1,1,1,3,,1,2,,,Y,,,,,2,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100246,R,Gold,,,2,4,1,1,5,5,4,5,9,5,5,5,5,5,3,0,#NULL!,5,5,2,2,5,5,5,5,5,#NULL!,#NULL!,5,5,5,#NULL!,3,0,5,5,5,5,0,4,#NULL!,#NULL!,#NULL!,10,11,6,2,5,4,1,1,5,3,Stored Value,2,#NULL!,Y,,,,,,,1,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100249,R,Gold,,,3,4,1,2,4,3,3,4,2,4,3,3,4,3,3,2,#NULL!,3,3,2,1,1,2,1,4,2,#NULL!,#NULL!,2,2,2,#NULL!,0,0,3,3,4,2,0,0,#NULL!,#NULL!,#NULL!,13,10,17,2,3,3,1,1,4,3,,2,#NULL!,,,,Y,,,,2,Y,,,Y,,,,,1,5,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100253,R,Gold,,,3,4,1,1,4,3,1,4,4,4,4,5,4,4,2,3,#NULL!,4,3,2,0,3,0,3,0,0,#NULL!,#NULL!,3,2,3,#NULL!,0,3,5,4,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,2,1,5,3,V-pass,1,2,Y,,,,,,,2,Y,Y,,,,,,,9,4,1,,1,,,,,,,Y,Not specified,1,0,0,0,0,0,0,1,1,7,1.00,95
100257,R,Gold,,,3,4,1,1,4,4,3,4,4,5,5,5,5,5,5,4,#NULL!,5,5,4,4,4,4,4,4,4,#NULL!,#NULL!,4,5,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,4,2,,2,#NULL!,Y,,,,,,,4,Y,,,,,,,,1,9,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100259,R,Gold,,,3,4,1,1,1,1,2,2,2,2,5,3,3,2,2,5,#NULL!,4,3,4,4,4,3,3,4,3,#NULL!,#NULL!,2,2,2,#NULL!,3,3,3,2,3,4,2,3,#NULL!,#NULL!,#NULL!,5,26,16,2,5,4,2,3,3,3,,1,3,Y,,,,,,,99,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100269,R,Gold,,,3,4,1,1,4,1,2,5,1,4,4,5,2,5,1,1,#NULL!,1,2,1,1,2,2,2,1,1,#NULL!,#NULL!,2,5,2,#NULL!,1,1,3,5,2,2,4,0,#NULL!,#NULL!,#NULL!,11,10,16,1,4,4,1,1,1,5,,1,1,,,,Y,,,,1,Y,,,,,,,,1,5,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100270,R,Gold,,,3,4,1,1,4,3,4,3,4,3,2,3,3,2,4,3,#NULL!,4,4,1,3,4,2,3,0,3,#NULL!,#NULL!,2,3,4,#NULL!,0,0,4,4,0,0,0,0,#NULL!,#NULL!,#NULL!,1,10,14,2,4,2,2,1,2,3,,2,#NULL!,,Y,,,,,,2,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100273,R,Gold,,,3,4,1,1,4,4,4,5,9,5,4,5,4,5,4,2,#NULL!,3,3,4,4,4,4,2,3,4,#NULL!,#NULL!,3,4,3,#NULL!,4,3,4,4,4,3,3,4,#NULL!,#NULL!,#NULL!,7,4,14,1,5,2,1,3,3,4,,1,4,Y,,,,,,,1,Y,Y,,,,,,,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100276,R,Gold,,,3,4,1,1,4,4,4,4,5,4,5,4,3,4,2,3,#NULL!,5,5,0,4,5,5,4,5,3,#NULL!,#NULL!,3,5,4,#NULL!,4,4,0,4,0,0,0,0,#NULL!,#NULL!,#NULL!,1,4,14,2,5,4,1,1,2,4,,2,#NULL!,,Y,,,,,,5,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100279,R,Gold,,,3,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,3,3,3,1,1,1,2,3,3,#NULL!,#NULL!,3,3,3,#NULL!,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,11,12,13,2,4,2,1,1,1,3,,2,#NULL!,,,,Y,,,,3,Y,,,,,,,,2,3,4,Not specified,1,Y,,,,,,,,0,1,0,0,0,0,0,0,1,1,3.00,95
100281,R,Gold,,,3,4,1,1,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,5,5,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,1,1,1,3,2,,1,4,Y,,,,,,,4,Y,Y,,,,,,,1,1,1,,1,,,,,,Y,,,1,0,0,0,0,0,1,0,1,6,1.00,95
100283,R,Gold,,,3,4,1,1,4,3,3,3,3,4,3,4,4,4,3,4,#NULL!,3,3,1,1,1,2,1,3,3,#NULL!,#NULL!,0,5,4,#NULL!,5,0,4,4,0,0,0,0,#NULL!,#NULL!,#NULL!,1,17,14,1,4,1,1,1,5,2,free v-pass from college,1,2,Y,,,,,,,5,Y,Y,,,,,,,1,4,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100284,R,Gold,,,3,4,1,1,3,2,1,5,4,5,3,4,2,4,2,1,#NULL!,4,4,2,1,1,1,1,3,1,#NULL!,#NULL!,3,4,4,#NULL!,3,3,4,5,2,1,0,0,#NULL!,#NULL!,#NULL!,11,14,12,2,4,4,1,1,4,3,,2,#NULL!,Y,,,,,,,3,Y,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100287,R,Gold,,,3,4,1,2,1,1,1,4,1,2,2,1,1,4,1,1,#NULL!,1,1,1,1,3,3,1,3,2,#NULL!,#NULL!,2,5,1,#NULL!,1,1,2,4,1,1,1,0,#NULL!,#NULL!,#NULL!,1,3,10,2,5,4,1,1,1,4,,2,#NULL!,Y,,,,Y,,,2,Y,,,,,,,,1,2,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100289,R,Gold,,,3,4,1,1,5,1,1,5,3,5,5,5,5,5,5,1,#NULL!,5,5,1,1,1,1,1,5,1,#NULL!,#NULL!,5,5,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,3,5,8,1,5,1,1,1,1,5,,1,3,,,Y,,,,,6,Y,Y,,,,,,,1,1,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100291,R,Gold,,,3,4,1,1,4,4,3,1,5,2,4,4,0,4,5,2,#NULL!,4,4,2,1,5,3,3,2,3,#NULL!,#NULL!,4,5,4,#NULL!,0,0,4,5,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,2,1,1,9,3,,1,3,Y,,,,,,,4,Y,,,,,,,,1,9,1,,1,,,,,,,Y,Not specified,0,0,0,0,0,0,0,1,1,7,1.00,95
100292,R,Gold,,,3,4,1,1,5,5,1,5,3,5,4,5,0,4,4,3,#NULL!,3,3,3,1,5,5,4,4,4,#NULL!,#NULL!,4,5,5,#NULL!,3,3,5,5,5,5,4,5,#NULL!,#NULL!,#NULL!,7,10,11,1,1,3,1,1,1,5,,1,4,Y,,,,,,,2,Y,,,,,,,,1,5,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100294,R,Gold,,,3,4,1,1,5,5,5,5,4,4,4,4,3,3,4,3,#NULL!,4,4,4,3,4,5,4,3,4,#NULL!,#NULL!,4,4,4,#NULL!,5,5,4,5,5,5,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,4,1,1,2,3,,2,#NULL!,Y,,,,,,,3,,Y,,,,,,,2,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100299,R,Gold,,,3,4,1,1,3,3,4,4,4,4,4,2,0,3,4,2,#NULL!,3,4,3,0,3,2,3,4,3,#NULL!,#NULL!,2,4,4,#NULL!,0,0,1,3,3,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,4,1,2,3,3,,2,#NULL!,,,,Y,,,,2,Y,,,Y,,,,,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100301,R,Gold,,,3,4,1,1,5,4,5,5,5,5,5,5,5,5,5,5,#NULL!,5,4,4,4,5,5,4,5,4,#NULL!,#NULL!,5,5,5,#NULL!,0,5,0,0,4,5,5,5,#NULL!,#NULL!,#NULL!,10,11,16,1,3,4,1,1,9,5,,2,#NULL!,,,Y,,,,,99,Y,,,,,,,,1,9,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100349,R,Gold,,,3,4,1,1,9,9,9,9,9,3,4,3,4,4,4,4,#NULL!,5,4,4,4,3,3,3,4,4,#NULL!,#NULL!,4,4,3,#NULL!,3,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,9,,9,#NULL!,,,,,,,,99,,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,95
100356,R,Gold,,,3,4,1,1,5,5,5,5,9,5,0,5,5,5,5,5,#NULL!,5,5,4,1,3,5,5,0,0,#NULL!,#NULL!,0,0,0,#NULL!,0,0,0,0,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,2,1,1,1,5,,1,4,,,,Y,,,,2,,,,,Y,,,,1,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100390,R,Gold,,,3,4,1,1,5,4,3,4,4,3,4,4,3,5,4,5,#NULL!,5,5,5,3,2,0,2,5,4,#NULL!,#NULL!,4,4,5,#NULL!,0,0,5,5,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,4,1,1,3,4,,2,#NULL!,,,,Y,,,,5,,,Y,,,,,,1,5,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100399,R,Gold,,,3,4,1,1,1,1,1,1,1,3,4,3,4,2,1,1,#NULL!,3,1,1,1,1,1,1,1,1,#NULL!,#NULL!,2,5,3,#NULL!,0,0,5,5,0,0,0,0,#NULL!,#NULL!,#NULL!,11,7,14,2,5,2,1,1,1,3,,2,#NULL!,,,Y,,,,,2,,,,,,,Y,Portugese,1,5,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100414,R,Gold,,,3,4,1,1,4,4,3,4,4,3,4,4,0,0,4,4,#NULL!,4,4,4,3,0,0,0,0,0,#NULL!,#NULL!,0,3,3,#NULL!,0,0,0,0,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,4,,9,#NULL!,,,,Y,,,,2,,,Y,,,,,,1,5,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100421,R,Gold,,,3,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,3,3,3,#NULL!,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,1,1,1,4,2,,1,1,Y,,,,,,,1,Y,Y,,,,,,,2,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100428,R,Gold,,,3,4,1,1,4,4,3,4,4,4,3,4,3,3,4,3,#NULL!,4,3,3,2,3,2,3,3,3,#NULL!,#NULL!,3,4,4,#NULL!,4,0,3,4,3,3,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,2,1,1,5,2,V-pass,1,2,Y,,,,,,,4,Y,Y,,,,,,,1,5,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100436,R,Gold,,,3,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,3,3,3,#NULL!,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,1,1,3,3,,1,2,Y,,,,,,,5,Y,Y,,,,,,,1,1,1,,1,Y,,,,,,,,1,1,0,0,0,0,0,0,1,1,1.00,95
100442,R,Gold,,,3,4,1,1,4,4,4,5,4,4,4,4,4,4,2,2,#NULL!,4,3,3,3,3,0,3,3,4,#NULL!,#NULL!,4,4,4,#NULL!,4,0,4,4,4,4,0,0,#NULL!,#NULL!,#NULL!,6,7,14,9,9,9,9,9,9,3,,9,#NULL!,,,,Y,,,,1,Y,,Y,,,,Y,Not specified,1,9,1,,2,,,,,,,,,2,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100447,R,Gold,,,3,4,1,1,5,3,4,5,5,5,5,5,5,5,5,0,#NULL!,4,5,5,1,4,3,5,1,3,#NULL!,#NULL!,3,5,5,#NULL!,3,0,5,5,4,0,0,0,#NULL!,#NULL!,#NULL!,15,11,16,1,2,4,1,2,1,3,,1,1,Y,,,,,,,5,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100453,R,Gold,,,3,4,1,1,5,5,5,5,5,4,5,5,3,4,5,5,#NULL!,5,5,5,5,5,3,5,5,5,#NULL!,#NULL!,5,5,5,#NULL!,4,4,3,3,5,5,5,5,#NULL!,#NULL!,#NULL!,13,18,4,2,2,3,1,1,4,3,,2,#NULL!,,,Y,,,,,2,Y,,,,,,,,1,1,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
100456,R,Gold,,,4,4,1,1,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,5,5,5,#NULL!,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,2,2,3,1,3,,2,#NULL!,,,Y,,,,,3,Y,,,,,,,,1,4,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100460,R,Gold,,,4,4,1,1,4,3,3,4,3,3,4,5,3,5,3,1,#NULL!,4,4,1,1,3,3,1,3,2,#NULL!,#NULL!,3,3,4,#NULL!,3,0,3,3,3,3,0,0,#NULL!,#NULL!,#NULL!,10,11,#NULL!,9,5,2,1,1,1,4,,2,#NULL!,,,,Y,,,,5,Y,,,Y,,,,,9,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100464,R,Gold,,,4,4,1,2,5,4,4,4,2,3,3,3,4,3,3,2,#NULL!,2,4,1,3,0,3,3,2,1,#NULL!,#NULL!,2,4,2,#NULL!,2,3,4,2,3,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,1,1,5,4,Stored Value,2,#NULL!,,,Y,,,,,1,Y,,,,,,,,1,5,2,,1,,,,,,Y,,,0,0,0,0,0,0,1,0,1,6,2.00,95
100469,R,Gold,,,4,4,1,2,4,3,3,3,3,3,5,5,5,3,1,1,#NULL!,5,5,1,0,5,5,3,3,2,#NULL!,#NULL!,1,5,5,#NULL!,1,3,5,5,5,5,0,0,#NULL!,#NULL!,#NULL!,14,10,17,1,5,1,1,3,2,3,,2,#NULL!,Y,,,,,,,4,,Y,,,,,,,2,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100475,R,Gold,,,4,4,1,1,5,5,4,5,5,4,3,5,5,5,3,2,#NULL!,4,4,3,4,4,4,4,3,3,#NULL!,#NULL!,4,4,3,#NULL!,3,4,4,3,4,3,4,1,#NULL!,#NULL!,#NULL!,13,#NULL!,#NULL!,2,5,1,1,3,2,5,,2,#NULL!,,,Y,,,,,2,,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100986,R,Gold,,,4,4,1,1,5,4,4,5,5,5,4,4,4,4,5,4,#NULL!,4,5,3,4,5,3,5,4,5,#NULL!,#NULL!,5,5,5,#NULL!,5,4,5,5,4,5,0,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,3,1,1,1,3,,1,9,,,,,Y,,,1,Y,,,,,,,,1,3,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
100989,R,Gold,,,4,4,1,1,4,4,4,4,4,4,4,4,4,3,4,3,#NULL!,3,3,3,3,4,4,4,3,4,#NULL!,#NULL!,3,3,3,#NULL!,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,5,7,17,1,5,3,2,1,1,2,,2,#NULL!,,Y,,,,,,6,Y,,,,,,,,1,2,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
